tank_id,image,isPrem,name,avg_earnings,profit_per_minute,avg_repair_cost,avg_profit,avg_ammo_cost,earnings_per_minute,nation,cost_per_shot,battles,tier,class,avg_consumables_cost
58625,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R111_ISU130.png,True,ISU-130,84064,9808,4985,57202,13955,14414,USSR,1591,118,8,TD,7920
51313,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/czech-Cz15_Skoda_T-45_Prem.png,True,Škoda T 45,88672,9628,6019,56017,25773,15242,Czech,1600,113,7,HT,862
43585,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F106_Panhard_EBR_75_Mle1954.png,True,EBR 75 FL 10,77136,12287,4915,52486,8329,18057,France,766,9444,8,LT,11403
52049,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB111_Charlemagne.png,True,Charlemagne,102234,9330,6926,50934,32461,18727,UK,3508,750,8,HT,11912
56065,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R115_IS-3_auto_S.png,True,Peregrine,82644,10127,6586,50570,19590,16550,USSR,2063,2999,8,HT,5898
51105,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/italy-It18_Progetto_C45_mod_71.png,True,Bisonte C45,83709,9803,6120,49566,20150,16556,Italy,2141,9407,8,HT,7872
65329,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch43_WZ_122_2.png,True,122 TM,80766,8698,7062,49031,15681,14328,China,1975,10708,8,MT,8991
53345,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/japan-J31_Type_5_KaRi.png,True,Ka-Ri,83826,8232,6268,48325,20976,14281,Japan,2571,21438,8,TD,8256
61985,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A124_T54E2.png,True,Renegade,87153,9586,7195,48234,23489,17321,USA,2315,15721,8,HT,8234
27905,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R159_SU_130PM_DR.png,True,Forest Spirit,76809,7987,5659,47735,15912,12851,USSR,2080,15281,8,TD,7501
51057,https://api.worldoftanks.com/static/2.69.0/wot/encyclopedia/vehicle/contour/czech-Cz14_Skoda_T-56.png,True,Škoda T 56,89524,9344,6464,47395,26192,17650,Czech,3269,41806,8,HT,9472
60417,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R115_IS-3_auto.png,True,IS-3A,81262,9370,6659,46643,20459,16325,USSR,2259,3671,8,HT,7499
52097,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/sweden-S22_Strv_S1.png,True,Strv S1,72402,7505,4815,46467,14738,11693,Sweden,1717,15126,8,TD,6380
51233,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A132_T77.png,True,T77,83534,8875,7816,45774,20663,16196,USA,2300,1967,8,HT,9280
44289,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R165_Object_703_II.png,True,703 II (122),81722,9073,7301,45415,21061,16327,USSR,2391,17018,8,HT,7943
45057,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R159_SU_130PM.png,True,SU-130PM,74016,7377,5615,45135,16051,12097,USSR,2098,38597,8,TD,7214
54289,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G51_Lowe.png,True,Löwe,77651,8347,6793,43858,21315,14779,Germany,2311,14681,8,HT,5683
49665,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R134_Object_252U.png,True,Obj. 252U,77847,8931,6565,43518,19702,15977,USSR,2589,3354,8,HT,8060
51361,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/italy-It13_Progetto_M35_mod_46.png,True,Progetto 46,81354,8675,7328,43351,22359,16280,Italy,1863,67438,8,MT,8314
58881,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R113_Object_730.png,True,IS-5,78754,9206,6926,43214,21336,16777,USSR,2555,964,8,HT,7278
62529,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F19_Lorraine40t.png,True,Lorr. 40 t,71790,8453,6954,43014,16230,14108,France,1721,10938,8,MT,5590
63281,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch39_WZ120_1G_FT.png,True,WZ-120-1 FT,71060,7405,5745,42852,15723,12280,China,1852,5802,8,TD,6739
62481,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G114_Skorpian.png,True,Skorpion,72663,7428,5949,42736,16784,12630,Germany,2229,19244,8,TD,7192
48641,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R134_Object_252K.png,True,Defender,76726,8454,6521,42539,21185,15249,USSR,2658,3663,8,HT,6479
2849,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A13_T34_hvy.png,True,T34,72006,8530,6509,42511,16053,14448,USA,2226,2636,8,HT,6931
50193,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G114_Rheinmetall_Skorpian.png,True,Skorpion G,71614,7308,5970,42369,16507,12353,Germany,2185,32134,8,TD,6766
60449,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A122_TS-5.png,True,TS-5,74601,7892,8054,42265,18392,13931,USA,2005,7050,8,TD,5889
52129,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/italy-It13_Progetto_M35_mod_46_LE.png,True,Mars,81438,8192,7265,42144,23086,15830,Italy,1860,2757,8,MT,8941
46865,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G143_E75_TS.png,True,E 75 TS,81092,8723,7629,42018,23354,16835,Germany,2455,5968,8,HT,8090
913,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/poland-Pl08_50TP_prototyp.png,True,50TP pr.,73384,8423,7206,41990,17478,14720,Poland,2256,6593,8,HT,6709
62273,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F84_Somua_SM.png,True,Somua SM,75753,8317,7762,41703,19658,15108,France,1890,5502,8,HT,6629
47361,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R146_STG_Tday.png,True,Guard,64228,7743,7119,41675,11618,11933,USSR,1497,2370,8,MT,3814
61761,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F89_Canon_dassaut_de_105.png,True,AMX Cda 105,68625,7023,5063,41616,14675,11582,France,1734,2820,8,TD,7270
34337,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A146_TL_7_120.png,True,TL-7,91246,6180,7571,41402,33191,13621,USA,3091,347,9,TD,9080
48401,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G112_KanonenJagdPanzer_105.png,True,KanJPz 105,70912,6902,5171,41383,15533,11827,Germany,1798,4671,8,TD,8824
64049,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch14_T34_3.png,True,T-34-3,73282,8077,7401,41340,17510,14319,China,2134,6265,8,MT,7030
52513,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A45_M6A2E1.png,True,M6A2E1,79785,8475,6875,41211,25202,16408,USA,2584,1546,8,HT,6495
43297,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A158_T832.png,True,T-832,86939,7784,7497,41112,30377,16462,USA,2759,23710,8,HT,7952
45841,https://api.worldoftanks.com/static/2.69.0/wot/encyclopedia/vehicle/contour/germany-G154_Kpz_07_RH.png,True,Kpz 07 RH,74829,8348,7250,40820,18392,15304,Germany,1313,15038,8,MT,8366
47377,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G140_HWK_30.png,True,HWK 30,64287,9245,6499,40658,7686,14618,Germany,1070,6365,8,LT,9442
43553,https://api.worldoftanks.com/static/2.69.0/wot/encyclopedia/vehicle/contour/usa-A141_M_IV_Y.png,True,M-IV-Y,80124,7746,6561,40280,26118,15409,USA,2616,1422,8,HT,7164
33313,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A156_T54_2022.png,True,T54 Heavy,88966,7302,14266,40236,24849,16147,USA,2653,1632,9,HT,9614
59425,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A13_T34_hvy_BF.png,True,T34 B,75006,8036,6396,40203,19726,14993,USA,2564,655,8,HT,8680
53121,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/sweden-S26_Lansen_C.png,True,Lansen C,75098,7466,6912,40084,20339,13987,Sweden,2097,6229,8,MT,7761
60225,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F116_Bat_Chatillon_Bourrasque.png,True,Bourrasque,84727,7821,6486,40031,25588,16554,France,2960,99913,8,MT,12620
34081,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A149_AMBT.png,True,AMBT,81054,7679,6754,39915,25232,15593,USA,2855,13137,8,MT,9152
56081,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G141_VK7501K.png,True,VK 75.01 K,74325,7731,7226,39852,19320,14419,Germany,2825,2584,8,HT,7925
53249,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R54_KV-5.png,True,KV-5,72214,9832,9667,39844,16067,17820,USSR,1687,3981,8,HT,6636
817,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch03_WZ-111.png,True,WZ-111,81747,7907,8222,39523,24386,16356,China,2740,515,8,HT,9614
51089,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/poland-Pl19_CS_52_LIS.png,True,CS-52 LIS,78021,7718,6908,39460,23473,15260,Poland,2406,19976,8,MT,8178
60753,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB115_Gonsalo.png,True,Gonsalo,79656,7872,6278,39382,24476,15923,UK,3120,5451,8,HT,9518
33057,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A152_M_Project.png,True,Iron Arnie,76872,7677,5951,39337,23481,15003,USA,2384,25631,8,MT,8101
62785,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F74_AMX_M4_1949.png,True,AMX M4 49,72036,8308,8179,39201,18233,15267,France,2019,1163,8,HT,6421
60529,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/czech-Cz20_ShPTK_TVP_100_mm.png,True,ShPTK-TVP,75053,6929,6030,39069,20894,13311,Czech,1479,41373,8,TD,9057
58449,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB101_FV1066_Senlac.png,True,Senlac,64597,8876,5730,39013,9381,14697,UK,1245,2538,8,LT,10472
63041,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F73_M4A1_Revalorise.png,True,M4A1 Rev.,63505,6952,7321,38780,10742,11384,France,1288,2347,8,MT,6661
52865,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/sweden-S25_EMIL_51.png,True,EMIL 1951,76419,7706,6708,38650,21300,15237,Sweden,2297,4468,8,HT,9760
48145,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G138_VK168_02_Mauerbrecher.png,True,Mauerbrecher,73358,7509,7811,38559,23508,14286,Germany,3201,259,8,HT,3478
47617,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R146_STG.png,True,STG,74230,7209,7010,38031,18778,14071,USSR,2341,715,8,MT,10410
31745,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R177_ISU_152K_BL10.png,True,ISU-152K,68438,6361,5758,37995,14685,11457,USSR,2775,6842,8,TD,9998
61505,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F97_ELC_EVEN_90.png,True,ELC EVEN 90,65719,7876,4729,37455,10731,13820,France,1877,40995,8,LT,12803
60209,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/china-Ch47_BZ_176.png,True,BZ-176,92827,7652,7860,37443,35995,18972,China,6328,54240,8,HT,11528
50961,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G120_M41_90_GrandFinal.png,True,M 41 90 GF,56165,9088,5450,37354,7417,13665,Germany,1082,3285,8,LT,5942
64561,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch23_112.png,True,112,74121,7515,6578,37289,23987,14939,China,2793,1820,8,HT,6267
13345,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A80_T26_E4_SuperPershing.png,True,T26E4,71512,7053,7767,37213,19591,13555,USA,1707,6351,8,MT,6940
49,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch01_Type59.png,True,Type 59,82578,7161,6914,37205,29858,15894,China,2508,7235,8,MT,8600
32257,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R180_Object_274_A.png,True,Obj. 274a,71385,7373,6441,36955,19883,14243,USSR,2084,6395,8,MT,8105
59169,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A117_T26E5_Patriot.png,True,T26E5 P,63876,7712,8401,36896,13303,13352,USA,1130,3432,8,HT,5275
63793,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch26_59_Patton.png,True,59-Patton,67914,7139,7247,36853,16579,13156,China,1578,786,8,MT,7233
50337,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/italy-It30_CC_mod_64_Prem.png,True,Vipera,74172,7101,7152,36767,23365,14326,Italy,2847,10233,8,TD,6886
62017,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F74_AMX_M4_1949_Liberte.png,True,AMX M4 49 L,66430,7694,8161,36699,16444,13927,France,1837,2212,8,HT,5125
45569,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R158_LT_432.png,True,LT-432,66351,8429,9672,36412,8396,15360,USSR,1008,22503,8,LT,11869
62241,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A127_TL_1_LPC.png,True,TL-1 LPC,68366,7191,7483,36290,18092,13548,USA,1826,1389,8,MT,6501
52065,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/japan-J18_STA_2_3.png,True,STA-2,63595,6669,7506,36138,15283,11737,Japan,1382,2680,8,MT,4668
48385,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R135_T_103.png,True,T-103,62031,6604,6524,35826,13720,11435,USSR,1751,6747,8,TD,5960
54657,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/sweden-S32_Bofors_Tornvagn.png,True,Tornvagn,74268,7021,7428,35794,22918,14567,Sweden,2865,2654,8,HT,8126
34561,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R192_K_2.png,True,K-2,81480,6745,7912,35720,29539,15387,USSR,3468,2547,8,HT,8308
32065,https://api.worldoftanks.com/static/2.69.0/wot/encyclopedia/vehicle/contour/france-F117_Alt_Proto_AMX_30.png,True,A.P. AMX 30,71121,7205,7181,35650,19725,14374,France,2060,5761,8,MT,8563
58913,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A117_T26E5.png,True,T26E5,67614,7244,8359,35394,17358,13839,USA,1434,1303,8,HT,6501
49409,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R61_Object252_BF.png,True,IS-6 B,66391,7203,7055,35191,19574,13590,USSR,2270,1366,8,HT,4571
62001,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch42_WalkerBulldog_M41D.png,True,M41D,61615,8334,6177,35172,10850,14600,China,1196,1737,8,LT,9415
51537,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB112_Caliban.png,True,Caliban,65014,6765,6200,35006,15515,12564,UK,3068,6691,8,HT,8292
65073,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch03_WZ_111_A.png,True,Alpine Tiger,72084,6925,8535,34763,19792,14360,China,2343,582,8,HT,8992
57377,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A111_T25_Pilot.png,True,T25 Pilot 1,66201,6382,7445,34453,19712,12263,USA,1777,569,8,MT,4589
49921,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R133_KV_122.png,True,KV-122,64938,6723,5802,33500,21417,13033,USSR,3070,283,7,HT,4217
561,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch01_Type59_Gold.png,True,Type 59 G,84090,6312,6893,33371,30414,15905,China,2472,534,8,MT,13412
64017,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G120_M41_90.png,True,M 41 90 mm,61174,8274,5518,33321,10211,15190,Germany,1498,861,8,LT,12123
64273,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G119_Pz58_Mutz.png,True,Pz. 58 Mutz,57159,6240,6763,33311,12840,10707,Germany,1277,1183,8,MT,4243
62721,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R123_Kirovets_1.png,True,Kirovets-1,77803,6667,11259,32611,23890,15908,USSR,2743,2398,8,HT,10042
62209,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R121_KV4_KTT.png,True,KV-4 KTTS,69453,6657,8313,32576,21275,14194,USSR,2273,772,8,TD,7288
48913,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G138_VK168_02.png,True,VK 168.01 P,69497,6353,8029,32514,18709,13580,Germany,2580,686,8,HT,10244
49937,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G119_Panzer58_BF.png,True,Schwarzpz.58,54196,5991,6711,32168,13154,10094,Germany,1375,632,8,MT,2162
63025,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/china-Ch40_WZ120G_FT.png,True,WZ-120G FT,64906,4952,9497,32106,15731,10011,China,1897,446,9,TD,7570
9217,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R61_Object252.png,True,IS-6,74019,6173,6924,31878,28453,14335,USSR,3170,1903,8,HT,6762
56913,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB94_Centurion_Mk5-1_RAAC.png,True,Centurion 5/1,65879,6434,7360,31698,19952,13372,UK,1742,5275,8,MT,6867
61953,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R122_T44_100.png,True,T-44-100,79690,5780,6670,31250,32324,14740,USSR,2670,4155,8,MT,9445
63233,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R128_KV4_Kreslavskiy.png,True,KV-4 Kresl.,67824,6782,10698,31240,18498,14725,USSR,2016,343,8,HT,7386
60177,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G106_PzKpfwPanther_AusfF.png,True,"Panther 8,8",68102,5838,7953,31164,22754,12758,Germany,2038,1239,8,MT,6229
52353,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/sweden-S23_Strv_81.png,True,Strv 81,72073,5744,11596,30932,24140,13383,Sweden,2040,855,8,MT,5404
51825,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/czech-Cz13_T_27.png,True,Škoda T 27,71112,5869,7092,30592,25373,13644,Czech,2286,4229,8,MT,8054
35105,https://api.worldoftanks.com/static/2.69.0/wot/encyclopedia/vehicle/contour/usa-A140_ASTRON_REX_105mm.png,True,ASTRON Rex,83766,5554,6459,30336,36828,15338,USA,3642,3024,8,MT,10141
57121,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A63_M46_Patton_KR.png,True,M46 KR,69001,5805,7538,30274,23429,13231,USA,2122,858,8,MT,7759
52305,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB109_GSOR_1008.png,True,GSOR 1008,74750,5089,5940,29867,30895,12736,UK,3133,13549,8,TD,8046
61713,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G109_Steyr_WT.png,True,Steyr WT,52889,4859,3861,29698,15340,8654,Germany,1447,2117,7,TD,3988
57889,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A99_T92_LT.png,True,T92,54231,7017,5477,29689,8901,12818,USA,1224,3601,8,LT,10163
55633,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB70_N_FV4202_105.png,True,FV4202,68179,5867,7464,29675,23319,13481,UK,2102,1912,8,MT,7720
54145,https://api.worldoftanks.com/static/2.69.0/wot/encyclopedia/vehicle/contour/sweden-S31_Strv_K.png,True,Strv K,82079,5474,17440,29632,25554,15163,Sweden,2562,2242,9,HT,9451
59985,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB99_Turtle_Mk1.png,True,Turtle I,71868,5364,7763,29582,26469,13032,UK,2282,3442,8,TD,8054
58657,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A115_Chrysler_K_GF.png,True,Chrysler GF,70445,6489,6786,29525,28299,15482,USA,2835,1489,8,HT,5833
59905,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R112_T54_45.png,True,T-54 mod. 1,65622,5768,7006,28750,23326,13165,USSR,2190,3980,8,MT,6538
46609,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G142_M48RPz.png,True,M48 RPz,76556,5119,7471,28597,29815,13706,Germany,2295,919,8,MT,10672
52609,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/sweden-S23_Strv_81_sabaton.png,True,P:Victoria,62659,5615,11873,28034,17715,12550,Sweden,1728,269,8,MT,5035
55313,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G65_JagdTiger_SdKfz_185.png,True,"JgTig.8,8 cm",61625,5073,8043,27503,18929,11368,Germany,1466,1015,8,TD,7148
15441,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB87_Chieftain_T95_turret.png,True,Chieftain/T95,64963,5540,11096,27241,18789,13212,UK,1852,2131,8,MT,7835
50721,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A136_T42.png,True,T42,72794,5039,6947,26898,32198,13638,USA,3214,1337,8,MT,6750
60193,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A115_Chrysler_K.png,True,Chrysler K,69696,5532,6601,26846,29572,14363,USA,3138,864,8,HT,6675
64001,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R188_Object_259A_CN.png,True,Udarniy,81135,4934,7808,26608,33302,15045,USSR,3506,282,8,HT,13416
305,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch02_Type62.png,True,Type 62,54776,5824,3788,26530,16528,12024,China,1847,2184,7,LT,7928
56657,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB93_Caernarvon_AX.png,True,Caernarvon AX,68899,5554,6747,26300,27946,14552,UK,2143,4439,8,HT,7905
2113,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F28_105_leFH18B2.png,True,leFH18B2,37612,4127,663,26284,6231,5906,France,290,7938,5,SPG,4432
63761,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G119_Panzer58.png,True,Pz. 58,64695,4915,6953,26159,25047,12155,Germany,2504,143,8,MT,6534
64065,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F65_FCM_50t.png,True,FCM 50 t,70516,5387,7763,25913,19665,14661,France,1508,628,8,HT,17173
51793,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB110_FV4201_Chieftain_Prototype.png,True,Chieftain P.,86633,4793,17139,25864,31757,16055,UK,3048,5715,9,HT,11871
61473,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A126_PzVI_Tiger_II_capt.png,True,King Tiger (C),59710,4815,6166,25026,22831,11489,USA,2113,1750,7,HT,5686
60465,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/china-Ch45_WZ_114.png,True,WZ-114,77404,4340,20895,24888,19665,13500,China,2756,1638,9,HT,11955
62993,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G118_VK4503.png,True,VK 45.03,51424,5206,7176,24862,13544,10768,Germany,1612,532,7,HT,5841
56353,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A101_M56.png,True,Scorpion,45251,4001,4004,24243,12719,7469,USA,1317,2933,7,TD,4283
31233,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R175_IS_2_screen.png,True,IS-2S,52876,4453,5756,24123,20092,9762,USSR,2640,1499,7,HT,2903
55297,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R89_SU122_44.png,True,SU-122-44,51303,4285,5484,23906,17430,9197,USSR,2220,2714,7,TD,4481
59937,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A121_M26_Cologne.png,True,Eagle 7,48961,4714,5424,23818,15531,9691,USA,1688,748,7,MT,4186
34305,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R193_M4A2_T_34.png,True,M4-85,42562,4536,1657,23613,11614,8177,USSR,1106,158,5,MT,5677
54785,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R49_SU100Y.png,True,SU-100Y,40413,4214,2809,23530,9239,7237,USSR,1730,3699,6,TD,4834
59137,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R71_IS_2B.png,True,IS-2,51721,4541,6033,23299,19231,10082,USSR,2643,731,7,HT,3155
51553,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/japan-J12_Chi_Nu_Kai.png,True,Chi-Nu Kai,40066,4592,1549,23186,12323,7935,Japan,990,512,5,MT,3005
57617,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G78_Panther_M10.png,True,Panther/M10,53442,4333,6018,22606,21043,10243,Germany,1357,3118,7,MT,3773
